pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
BTC/USDT:USDT,7864.149,7864.149,0.17,2021-08-10 00:00:00+00:00,2021-09-08 00:00:00+00:00,46259.7,46864.38,0.0005,0.0005,41760,-0.003319606280450002,-26.11893135,calendar_fut:short_exit,462.6,-0.99,462.6,-0.99,42088.0,52950.0,False,calendar_fut:long,1.0,False,1628553600000,1631059200000,-120.99898455047138,2
BTC/USDT:USDT,7738.08336,7738.08336,0.168,2021-09-09 00:00:00+00:00,2021-09-11 00:00:00+00:00,46060.02,44860.83,0.0005,0.0005,2880,-0.02771901555135266,-214.59929902,calendar_fut:short_exit,460.61,-0.99,460.61,-0.99,44120.0,47400.0,False,calendar_fut:long,1.0,False,1631145600000,1631318400000,-5.498027623355391,5
BTC/USDT:USDT,7664.44858,7664.44858,0.142,2021-10-09 00:00:00+00:00,2021-11-18 00:00:00+00:00,53974.99,60366.97,0.0005,0.0005,57600,0.07746060236313908,593.98965019,calendar_fut:short_exit,539.75,-0.99,539.75,-0.99,53656.66,69198.7,False,calendar_fut:long,1.0,False,1633737600000,1637193600000,-305.55323064836796,3
