pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
SOL/USDT,9499.93074,9499.93074,86.418,2024-01-02 00:00:00+00:00,2024-01-21 00:00:00+00:00,109.93,92.88,0.001,0.001,27360,-0.15678681365936895,-1490.95333458,rotation:rotated_out,1.1,-0.99,1.1,-0.99,85.0,116.95,False,rotation:sol,1.0,False,1704153600000,1705795200000,0.0,6
SOL/USDT,8083.51089,8083.51089,83.447,2024-02-07 00:00:00+00:00,2024-02-08 00:00:00+00:00,96.87,101.14,0.001,0.001,1440,0.04199362112028573,339.79534953,rotation:rotated_out,0.97,-0.99,0.97,-0.99,94.62,104.98,False,rotation:sol,1.0,False,1707264000000,1707350400000,0.0,3
SOL/USDT,8406.30615,8406.30615,77.115,2024-02-11 00:00:00+00:00,2024-02-22 00:00:00+00:00,109.01,105.04,0.001,0.001,15840,-0.038343914593799926,-322.65301575,rotation:rotated_out,1.1,-0.99,1.1,-0.99,100.23,118.69,False,rotation:sol,1.0,False,1707609600000,1708560000000,0.0,3
BNB/USDT,8099.712,8099.712,21.36,2024-02-22 00:00:00+00:00,2024-02-26 00:00:00+00:00,379.2,388.5,0.001,0.001,5760,0.022478312826414094,182.249928,rotation:rotated_out,3.8,-0.99,3.8,-0.99,369.0,404.9,False,rotation:bnb,1.0,False,1708560000000,1708905600000,0.0,0
ETH/USDT,8272.97954,8272.97954,2.6579,2024-02-26 00:00:00+00:00,2024-03-09 00:00:00+00:00,3112.6,3883.37,0.001,0.001,17280,0.2451362266215211,2030.03499434,rotation:rotated_out,31.13,-0.99,31.13,-0.99,3036.59,3993.75,False,rotation:eth,1.0,False,1708905600000,1709942400000,0.0,5
BNB/USDT,10201.3142,10201.3142,20.999,2024-03-09 00:00:00+00:00,2024-03-17 00:00:00+00:00,485.8,576.4,0.001,0.001,11520,0.18412587823868184,1880.2042622,rotation:rotated_out,4.9,-0.99,4.9,-0.99,480.7,645.2,False,rotation:bnb,1.0,False,1709942400000,1710633600000,0.0,6
SOL/USDT,11987.6284,11987.6284,65.848,2024-03-17 00:00:00+00:00,2024-04-05 00:00:00+00:00,182.05,184.0,0.001,0.001,27360,0.008691939754834564,104.2999396,rotation:rotated_out,1.83,-0.99,1.83,-0.99,162.45,210.18,False,rotation:sol,1.0,False,1710633600000,1712275200000,0.0,4
BNB/USDT,12086.7538,12086.7538,20.647,2024-04-05 00:00:00+00:00,2024-04-13 00:00:00+00:00,585.4,595.6,0.001,0.001,11520,0.015391168448906747,186.215293,rotation:rotated_out,5.9,-0.99,5.9,-0.99,508.0,634.5,False,rotation:bnb,1.0,False,1712275200000,1712966400000,0.0,5
BNB/USDT,12263.232,12263.232,22.216,2024-04-19 00:00:00+00:00,2024-04-20 00:00:00+00:00,552.0,554.1,0.001,0.001,1440,0.0017987447335273425,22.0804824,rotation:rotated_out,5.6,-0.99,5.6,-0.99,524.0,574.3,False,rotation:bnb,1.0,False,1713484800000,1713571200000,0.0,5
BNB/USDT,12284.43,12284.43,20.325,2024-04-23 00:00:00+00:00,2024-04-25 00:00:00+00:00,604.4,608.8,0.001,0.001,2880,0.005267399708167412,64.77171,rotation:rotated_out,6.1,-0.99,6.1,-0.99,592.6,618.5,False,rotation:bnb,1.0,False,1713830400000,1714003200000,0.0,3
BNB/USDT,12345.729,12345.729,20.13,2024-04-26 00:00:00+00:00,2024-04-27 00:00:00+00:00,613.3,598.0,0.001,0.001,1440,-0.026895165815759327,-332.372469,rotation:rotated_out,6.2,-0.99,6.2,-0.99,585.0,615.0,False,rotation:bnb,1.0,False,1714089600000,1714176000000,0.0,5
BNB/USDT,12030.4444,12030.4444,20.332,2024-05-14 00:00:00+00:00,2024-05-15 00:00:00+00:00,591.7,567.1,0.001,0.001,1440,-0.04349005734843152,-523.7279216,rotation:rotated_out,6.0,-0.99,6.0,-0.99,560.0,593.1,False,rotation:bnb,1.0,False,1715644800000,1715731200000,0.0,2
BNB/USDT,11532.85,11532.85,19.85,2024-05-16 00:00:00+00:00,2024-05-18 00:00:00+00:00,581.0,580.9,0.001,0.001,2880,-0.002169775147399932,-25.048715,rotation:rotated_out,5.9,-0.99,5.9,-0.99,565.1,586.6,False,rotation:bnb,1.0,False,1715817600000,1715990400000,0.0,5
SOL/USDT,11509.04104,11509.04104,67.928,2024-05-18 00:00:00+00:00,2024-05-27 00:00:00+00:00,169.43,163.42,0.001,0.001,12960,-0.03739900540939318,-430.8571148,rotation:rotated_out,1.7,-0.99,1.7,-0.99,161.0,188.89,False,rotation:sol,1.0,False,1715990400000,1716768000000,0.0,0
ETH/USDT,11099.824176,11099.824176,2.9008,2024-05-27 00:00:00+00:00,2024-05-28 00:00:00+00:00,3826.47,3894.21,0.001,0.001,1440,0.015669627787683736,174.10404346,rotation:rotated_out,38.27,-0.99,38.27,-0.99,3773.9,3977.0,False,rotation:eth,1.0,False,1716768000000,1716854400000,0.0,1
SOL/USDT,11265.12105,11265.12105,66.207,2024-05-28 00:00:00+00:00,2024-06-01 00:00:00+00:00,170.15,165.65,0.001,0.001,5760,-0.02839241275914799,-320.1638106,rotation:rotated_out,1.71,-0.99,1.71,-0.99,163.55,173.93,False,rotation:sol,1.0,False,1716854400000,1717200000000,0.0,5
ETH/USDT,10961.055686,10961.055686,2.9134,2024-06-01 00:00:00+00:00,2024-06-04 00:00:00+00:00,3762.29,3767.07,0.001,0.001,4320,-0.0007300376593090356,-8.00998542,rotation:rotated_out,37.63,-0.99,37.63,-0.99,3730.0,3849.99,False,rotation:eth,1.0,False,1717200000000,1717459200000,0.0,1
BNB/USDT,10953.2304,10953.2304,17.486,2024-06-04 00:00:00+00:00,2024-06-11 00:00:00+00:00,626.4,625.1,0.001,0.001,10080,-0.004069206655413552,-44.615529,rotation:rotated_out,6.3,-0.99,6.3,-0.99,595.8,721.8,False,rotation:bnb,1.0,False,1717459200000,1718064000000,0.0,1
ETH/USDT,10910.753395,10910.753395,2.9747,2024-06-11 00:00:00+00:00,2024-06-20 00:00:00+00:00,3667.85,3560.51,0.001,0.001,12960,-0.03120463107630749,-340.80650049,rotation:rotated_out,36.68,-0.99,36.68,-0.99,3355.0,3673.0,False,rotation:eth,1.0,False,1718064000000,1718841600000,0.0,3
SOL/USDT,10587.26784,10587.26784,66.432,2024-07-16 00:00:00+00:00,2024-08-05 00:00:00+00:00,159.37,138.32,0.001,0.001,28800,-0.13381667588858404,-1418.16974208,rotation:rotated_out,1.6,-0.99,1.6,-0.99,110.0,193.98,False,rotation:sol,1.0,False,1721088000000,1722816000000,0.0,0
SOL/USDT,9240.0116,9240.0116,63.989,2024-08-07 00:00:00+00:00,2024-08-08 00:00:00+00:00,144.4,144.78,0.001,0.001,1440,0.0006283190493716809,5.81148098,rotation:rotated_out,1.45,-0.99,1.45,-0.99,141.4,163.7,False,rotation:sol,1.0,False,1722988800000,1723075200000,0.0,3
SOL/USDT,9245.47848,9245.47848,56.679,2024-08-09 00:00:00+00:00,2024-08-12 00:00:00+00:00,163.12,141.56,0.001,0.001,4320,-0.13390655445584332,-1239.26819772,rotation:rotated_out,1.64,-0.99,1.64,-0.99,141.2,163.54,False,rotation:sol,1.0,False,1723161600000,1723420800000,0.0,0
BNB/USDT,8068.0186,8068.0186,14.579,2024-09-15 00:00:00+00:00,2024-09-17 00:00:00+00:00,553.4,533.7,0.001,0.001,2880,-0.03752499759004999,-303.0551309,rotation:rotated_out,5.6,-0.99,5.6,-0.99,527.0,561.9,False,rotation:bnb,1.0,False,1726358400000,1726531200000,0.0,1
