pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
BNB/USDT,8423.0422302,8423.0422302,223.046,2021-01-02 00:00:00+00:00,2021-01-12 00:00:00+00:00,37.7637,38.1623,0.001,0.001,14400,0.008536018672262856,71.971145,analogv2:exit,0.3777,-0.99,0.3777,-0.99,35.0374,45.162,False,analogv2:enter,1.0,False,1609545600000,1610409600000,0.0,1
BNB/USDT,8494.5523286,8494.5523286,221.962,2021-01-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,38.2703,38.6596,0.001,0.001,12960,0.008154052672049734,69.33429214,analogv2:exit,0.3828,-0.99,0.3828,-0.99,36.8518,47.2187,False,analogv2:enter,1.0,False,1610496000000,1611273600000,0.0,4
BNB/USDT,8567.4964628,8567.4964628,209.506,2021-01-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,40.8938,42.5277,0.001,0.001,8640,0.037876880368779675,324.83454862,analogv2:exit,0.409,-0.99,0.409,-0.99,39.4555,44.0,False,analogv2:enter,1.0,False,1611360000000,1611878400000,0.0,4
BNB/USDT,8786.59808,8786.59808,168.584,2021-02-04 00:00:00+00:00,2021-02-09 00:00:00+00:00,52.12,79.8734,0.001,0.001,7200,0.5294284878585326,4656.52721025,analogv2:exit,0.5213,-0.99,0.5213,-0.99,51.25,116.24,False,analogv2:enter,1.0,False,1612396800000,1612828800000,0.0,1
BNB/USDT,18368.6913396,22598.0508804,118.327,2021-02-10 00:00:00+00:00,2021-02-24 00:00:00+00:00,155.2367,231.3646,0.001,0.001,20160,0.7888267952377434,17843.77400266,analogv2:exit,1.0735,-0.99,1.5524,-0.99,107.2811,348.6969,False,analogv2:enter,1.0,False,1612915200000,1614124800000,0.0,2
BNB/USDT,27883.1311686,27883.1311686,109.611,2021-02-25 00:00:00+00:00,2021-04-19 00:00:00+00:00,254.3826,481.5112,0.001,0.001,76320,0.8890802266363975,24815.13091929,analogv2:exit,2.5439,-0.99,2.5439,-0.99,195.0,638.5673,False,analogv2:enter,1.0,False,1614211200000,1618790400000,0.0,0
BNB/USDT,48943.0387166,48943.0387166,97.103,2021-04-20 00:00:00+00:00,2021-05-20 00:00:00+00:00,504.0322,334.8,0.001,0.001,43200,-0.3370838828728919,-16514.40743972,analogv2:exit,5.0404,-0.99,5.0404,-0.99,280.0,691.77,False,analogv2:enter,1.0,False,1618876800000,1621468800000,0.0,3
BNB/USDT,34531.77,34531.77,84.5,2021-08-15 00:00:00+00:00,2021-09-08 00:00:00+00:00,408.66,418.7,0.001,0.001,34560,0.022521011509412627,778.46808,analogv2:exit,4.09,-0.99,4.09,-0.99,369.0,518.94,False,analogv2:enter,1.0,False,1628985600000,1631059200000,0.0,2
BNB/USDT,34702.5808,39365.692,84.441,2021-09-09 00:00:00+00:00,2021-09-28 00:00:00+00:00,411.0,335.5,0.001,0.001,27360,-0.1781069402170893,-7018.3142546,analogv2:exit,4.2,-0.99,4.2,-0.99,320.0,439.4,False,analogv2:enter,1.0,False,1631145600000,1632787200000,0.0,1
BNB/USDT,6432.92621333,36739.5196,10.186,2021-11-09 00:00:00+00:00,2021-12-04 00:00:00+00:00,631.5,595.1,0.001,0.001,36000,-0.0551832805808247,-2029.43462571,analogv2:exit,6.6,-0.99,6.6,-0.99,489.2,662.9,False,analogv2:enter,1.0,False,1636416000000,1638576000000,0.0,5
