pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
NEAR/USDT,8499.4045,8499.4045,1165.1,2024-04-01 00:00:00+00:00,2024-04-06 00:00:00+00:00,7.295,7.223,0.001,0.001,7200,-0.011848055987877781,-100.8021218,triple:lost_consensus,0.073,-0.99,0.073,-0.99,5.998,7.5,False,triple:tr_strict,1.0,False,1711929600000,1712361600000,0.0,5
NEAR/USDT,8413.814,8413.814,1327.1,2024-07-22 00:00:00+00:00,2024-07-23 00:00:00+00:00,6.34,6.034,0.001,0.001,1440,-0.050166552690211995,-422.5141354,triple:lost_consensus,0.064,-0.99,0.064,-0.99,5.691,6.46,False,triple:tr_strict,1.0,False,1721606400000,1721692800000,0.0,1
NEAR/USDT,8054.8884,8054.8884,1448.2,2024-09-29 00:00:00+00:00,2024-10-02 00:00:00+00:00,5.562,4.839,0.001,0.001,4320,-0.13172749580516568,-1062.1113282,triple:lost_consensus,0.056,-0.99,0.056,-0.99,4.522,5.628,False,triple:tr_strict,1.0,False,1727568000000,1727827200000,0.0,2
