pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
BTC/USDT,9999.938025,9999.938025,1.19475,2020-01-23 20:00:00+00:00,2020-01-26 12:00:00+00:00,8369.9,8479.15,0.001,0.001,3840,0.011028643276090629,110.39603501,bounce4h:exit,8118.81,-0.03,8118.81,-0.03,8238.0,8528.02,False,bounce4h:enter,1.0,False,1579809600000,1580040000000,0.0,6
BTC/USDT,10110.3851637,10110.3851637,1.04931,2020-02-17 16:00:00+00:00,2020-02-18 20:00:00+00:00,9635.27,10043.08,0.001,0.001,1680,0.04024214226404429,407.27042166,bounce4h:exit,9346.22,-0.03,9346.22,-0.03,9576.01,10250.0,False,bounce4h:enter,1.0,False,1581955200000,1582056000000,0.0,1
BTC/USDT,10517.6437912,10517.6437912,1.14842,2020-02-26 12:00:00+00:00,2020-02-26 16:00:00+00:00,9158.36,8883.61,0.001,0.001,240,-0.03193797476095417,-336.24815419,stop_loss,8883.61,-0.03,8883.61,-0.03,8633.63,9303.36,False,bounce4h:enter,1.0,False,1582718400000,1582732800000,0.0,2
BTC/USDT,10181.3821131,10181.3821131,1.15511,2020-02-27 08:00:00+00:00,2020-02-28 08:00:00+00:00,8814.21,8549.79,0.001,0.001,1440,-0.03193734861121955,-325.49151624,stop_loss,8549.79,-0.03,8549.79,-0.03,8541.1,8971.77,False,bounce4h:enter,1.0,False,1582790400000,1582876800000,0.0,4
BTC/USDT,9855.8792256,9855.8792256,1.22228,2020-03-09 04:00:00+00:00,2020-03-09 04:00:00+00:00,8063.52,7821.62,0.001,0.001,0,-0.03193736883994412,-315.08562092,stop_loss,7821.62,-0.03,7821.62,-0.03,7675.28,8066.39,False,bounce4h:enter,1.0,False,1583726400000,1583726400000,0.0,0
BTC/USDT,9540.834022,9540.834022,1.0522,2020-05-22 00:00:00+00:00,2020-05-24 08:00:00+00:00,9067.51,9255.54,0.001,0.001,3360,0.018697240211194982,178.56565279,bounce4h:exit,8795.49,-0.03,8795.49,-0.03,8933.52,9307.85,False,bounce4h:enter,1.0,False,1590105600000,1590307200000,0.0,6
BTC/USDT,9719.3522712,9719.3522712,1.10616,2020-05-25 04:00:00+00:00,2020-05-27 12:00:00+00:00,8786.57,9148.87,0.001,0.001,3360,0.039152995931393104,380.92230169,bounce4h:exit,8522.98,-0.03,8522.98,-0.03,8668.29,9225.0,False,bounce4h:enter,1.0,False,1590379200000,1590580800000,0.0,2
BTC/USDT,10100.2658315,10100.2658315,1.07861,2020-06-12 04:00:00+00:00,2020-06-15 04:00:00+00:00,9364.15,9083.23,0.001,0.001,4320,-0.03193758234187241,-322.90064974,stop_loss,9083.23,-0.03,9083.23,-0.03,8910.45,9557.12,False,bounce4h:enter,1.0,False,1591934400000,1592193600000,0.0,0
BTC/USDT,9777.38916,9777.38916,1.08493,2020-06-28 00:00:00+00:00,2020-06-28 16:00:00+00:00,9012.0,9159.27,0.001,0.001,960,0.014310892170525202,140.06308514,bounce4h:exit,8741.64,-0.03,8741.64,-0.03,8948.06,9191.0,False,bounce4h:enter,1.0,False,1593302400000,1593360000000,0.0,6
BTC/USDT,9917.4259724,9917.4259724,0.87622,2020-08-26 00:00:00+00:00,2020-08-28 12:00:00+00:00,11318.42,11471.99,0.001,0.001,3600,0.011543037019227867,114.59169235,bounce4h:exit,10978.87,-0.03,10978.87,-0.03,11125.0,11592.2,False,bounce4h:enter,1.0,False,1598400000000,1598616000000,0.0,4
BTC/USDT,10032.0073521,10032.0073521,0.93909,2020-09-03 20:00:00+00:00,2020-09-03 20:00:00+00:00,10682.69,10362.21,0.001,0.001,0,-0.031937996542317756,-320.72261834,stop_loss,10362.21,-0.03,10362.21,-0.03,9960.8,10794.62,False,bounce4h:enter,1.0,False,1599163200000,1599163200000,0.0,3
BTC/USDT,9711.2831682,9711.2831682,0.94602,2020-09-04 04:00:00+00:00,2020-09-04 12:00:00+00:00,10265.41,9957.45,0.001,0.001,480,-0.03193783833261037,-310.46754922,stop_loss,9957.45,-0.03,9957.45,-0.03,9875.5,10528.97,False,bounce4h:enter,1.0,False,1599192000000,1599220800000,0.0,4
BTC/USDT,9400.821612,9400.821612,0.89544,2020-09-21 20:00:00+00:00,2020-09-23 20:00:00+00:00,10498.55,10183.6,0.001,0.001,2880,-0.03193744404239783,-300.5384524,stop_loss,10183.6,-0.03,10183.6,-0.03,10136.82,10572.71,False,bounce4h:enter,1.0,False,1600718400000,1600891200000,0.0,2
