pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
BTC/USDT,9999.9828,9999.9828,1.00908,2018-03-08 00:00:00+00:00,2018-03-08 00:00:00+00:00,9910.0,9612.7,0.001,0.001,0,-0.03193806193846154,-319.69945012,stop_loss,9612.7,-0.03,9612.7,-0.03,9470.0,10037.99,False,bounce4h:enter,1.0,False,1520467200000,1520467200000,0.0,3
BTC/USDT,9680.22664,9680.22664,1.07177,2018-05-09 08:00:00+00:00,2018-05-10 04:00:00+00:00,9032.0,9340.49,0.001,0.001,1200,0.032088981655797794,310.93924369,bounce4h:exit,8761.04,-0.03,8761.04,-0.03,9026.0,9390.0,False,bounce4h:enter,1.0,False,1525852800000,1525924800000,0.0,3
BTC/USDT,9991.1799288,9991.1799288,1.16223,2018-05-11 20:00:00+00:00,2018-05-12 04:00:00+00:00,8596.56,8338.67,0.001,0.001,480,-0.03193727250413963,-319.41012706,stop_loss,8338.67,-0.03,8338.67,-0.03,8153.0,8634.0,False,bounce4h:enter,1.0,False,1526068800000,1526097600000,0.0,5
BTC/USDT,9671.820678,9671.820678,1.27188,2018-05-24 04:00:00+00:00,2018-05-24 08:00:00+00:00,7604.35,7376.22,0.001,0.001,240,-0.03193799631742957,-309.20747177,stop_loss,7376.22,-0.03,7376.22,-0.03,7266.99,7730.73,False,bounce4h:enter,1.0,False,1527134400000,1527148800000,0.0,3
BTC/USDT,9362.5545078,9362.5545078,1.27998,2018-05-27 08:00:00+00:00,2018-05-28 20:00:00+00:00,7314.61,7095.18,0.001,0.001,2160,-0.031936929489460926,-299.3102544,stop_loss,7095.18,-0.03,7095.18,-0.03,7058.02,7437.0,False,bounce4h:enter,1.0,False,1527408000000,1527537600000,0.0,0
BTC/USDT,9063.2934,9063.2934,1.27365,2018-05-29 04:00:00+00:00,2018-05-29 12:00:00+00:00,7116.0,7403.98,0.001,0.001,480,0.038390504941607666,348.29235447,bounce4h:exit,6902.52,-0.03,6902.52,-0.03,7042.03,7483.78,False,bounce4h:enter,1.0,False,1527566400000,1527595200000,0.0,1
BTC/USDT,9411.562782,9411.562782,1.30082,2018-06-10 12:00:00+00:00,2018-06-10 16:00:00+00:00,7235.1,7018.05,0.001,0.001,240,-0.03193764812093461,-300.88376358,stop_loss,7018.05,-0.03,7018.05,-0.03,6622.81,7293.21,False,bounce4h:enter,1.0,False,1528632000000,1528646400000,0.0,6
BTC/USDT,9110.670972,9110.670972,1.34602,2018-06-11 04:00:00+00:00,2018-06-12 16:00:00+00:00,6768.6,6565.55,0.001,0.001,2160,-0.03193688237091207,-291.25739358,stop_loss,6565.55,-0.03,6565.55,-0.03,6435.0,6922.0,False,bounce4h:enter,1.0,False,1528689600000,1528819200000,0.0,1
BTC/USDT,8819.4101768,8819.4101768,1.42396,2018-06-22 20:00:00+00:00,2018-06-22 20:00:00+00:00,6193.58,6007.78,0.001,0.001,0,-0.03193686954017601,-281.94601659,stop_loss,6007.78,-0.03,6007.78,-0.03,5918.94,6204.4,False,bounce4h:enter,1.0,False,1529697600000,1529697600000,0.0,4
BTC/USDT,8537.4898317,8537.4898317,1.39833,2018-06-23 08:00:00+00:00,2018-06-24 04:00:00+00:00,6105.49,5922.33,0.001,0.001,1200,-0.03193729367706745,-272.93698434,stop_loss,5922.33,-0.03,5922.33,-0.03,5777.77,6260.0,False,bounce4h:enter,1.0,False,1529740800000,1529812800000,0.0,6
BTC/USDT,8264.5412472,8264.5412472,1.40408,2018-06-29 04:00:00+00:00,2018-06-29 20:00:00+00:00,5886.09,6192.77,0.001,0.001,960,0.05000039638639222,413.64356865,roi,5709.51,-0.03,5709.51,-0.03,5780.0,6300.0,False,bounce4h:enter,1.0,False,1530244800000,1530302400000,0.0,4
BTC/USDT,8678.1677481,8678.1677481,1.35873,2018-07-10 16:00:00+00:00,2018-07-12 04:00:00+00:00,6386.97,6195.37,0.001,0.001,2160,-0.031936640009219565,-277.42867083,stop_loss,6195.37,-0.03,6195.37,-0.03,6141.11,6413.97,False,bounce4h:enter,1.0,False,1531238400000,1531368000000,0.0,3
BTC/USDT,8400.7467675,8400.7467675,1.36295,2018-07-12 16:00:00+00:00,2018-07-14 20:00:00+00:00,6163.65,6270.0,0.001,0.001,3120,0.015221910308128308,128.00328923,bounce4h:exit,5978.75,-0.03,5978.75,-0.03,6070.0,6350.0,False,bounce4h:enter,1.0,False,1531411200000,1531598400000,0.0,5
BTC/USDT,8528.751198,8528.751198,1.1286,2018-08-01 08:00:00+00:00,2018-08-03 00:00:00+00:00,7556.93,7330.23,0.001,0.001,2400,-0.0319370186291728,-272.65526878,stop_loss,7330.23,-0.03,7330.23,-0.03,7311.1,7709.46,False,bounce4h:enter,1.0,False,1533110400000,1533254400000,0.0,4
BTC/USDT,8256.1077303,8256.1077303,1.11673,2018-08-03 08:00:00+00:00,2018-08-04 12:00:00+00:00,7393.11,7171.32,0.001,0.001,1680,-0.03193761646787656,-263.94408261,stop_loss,7171.32,-0.03,7171.32,-0.03,6951.0,7540.0,False,bounce4h:enter,1.0,False,1533283200000,1533384000000,0.0,5
BTC/USDT,7992.13725,7992.13725,1.14255,2018-08-04 20:00:00+00:00,2018-08-07 12:00:00+00:00,6995.0,7087.52,0.001,0.001,3840,0.011202161669138446,89.61874277,bounce4h:exit,6785.15,-0.03,6785.15,-0.03,6821.0,7160.0,False,bounce4h:enter,1.0,False,1533412800000,1533643200000,0.0,1
BTC/USDT,8081.7675831,8081.7675831,1.24093,2018-08-08 12:00:00+00:00,2018-08-08 16:00:00+00:00,6512.67,6317.29,0.001,0.001,240,-0.03193804661370896,-258.37398566,stop_loss,6317.29,-0.03,6317.29,-0.03,6123.0,6520.86,False,bounce4h:enter,1.0,False,1533729600000,1533744000000,0.0,2
BTC/USDT,7823.3849109,7823.3849109,1.23957,2018-08-09 04:00:00+00:00,2018-08-10 20:00:00+00:00,6311.37,6122.03,0.001,0.001,2400,-0.031937887997921216,-250.11225344,stop_loss,6122.03,-0.03,6122.03,-0.03,6026.39,6622.81,False,bounce4h:enter,1.0,False,1533787200000,1533931200000,0.0,4
BTC/USDT,7573.2992548,7573.2992548,1.24078,2018-08-11 12:00:00+00:00,2018-08-11 16:00:00+00:00,6103.66,6421.67,0.001,0.001,240,0.04999942501833279,379.03926884,roi,5920.56,-0.03,5920.56,-0.03,6059.7,6488.0,False,bounce4h:enter,1.0,False,1533988800000,1534003200000,0.0,5
BTC/USDT,7952.3636478,7952.3636478,1.31989,2018-08-14 08:00:00+00:00,2018-08-15 04:00:00+00:00,6025.02,6289.98,0.001,0.001,1200,0.04189075013736177,333.46360905,bounce4h:exit,5844.27,-0.03,5844.27,-0.03,5966.0,6449.0,False,bounce4h:enter,1.0,False,1534233600000,1534305600000,0.0,2
BTC/USDT,8285.8288716,8285.8288716,1.29276,2018-09-06 12:00:00+00:00,2018-09-08 16:00:00+00:00,6409.41,6217.13,0.001,0.001,3120,-0.03193770380760928,-264.89497865,stop_loss,6217.13,-0.03,6217.13,-0.03,6125.0,6544.0,False,bounce4h:enter,1.0,False,1536235200000,1536422400000,0.0,5
BTC/USDT,8020.9095092,8020.9095092,1.29682,2018-09-09 00:00:00+00:00,2018-09-09 20:00:00+00:00,6185.06,6384.19,0.001,0.001,1200,0.030132993960968423,241.93571182,bounce4h:exit,5999.51,-0.03,5999.51,-0.03,6141.53,6441.0,False,bounce4h:enter,1.0,False,1536451200000,1536523200000,0.0,6
BTC/USDT,8262.8436216,8262.8436216,1.31784,2018-09-17 20:00:00+00:00,2018-09-19 20:00:00+00:00,6269.99,6412.14,0.001,0.001,2880,0.020628187838884118,170.6179378,bounce4h:exit,6081.9,-0.03,6081.9,-0.03,6123.0,6517.7,False,bounce4h:enter,1.0,False,1537214400000,1537387200000,0.0,2
BTC/USDT,8433.4824864,8433.4824864,1.31568,2018-09-25 12:00:00+00:00,2018-09-27 16:00:00+00:00,6409.98,6498.97,0.001,0.001,3120,0.01185729829921587,100.09831586,bounce4h:exit,6217.69,-0.03,6217.69,-0.03,6325.02,6684.0,False,bounce4h:enter,1.0,False,1537876800000,1538064000000,0.0,3
BTC/USDT,8533.5717546,8533.5717546,1.35582,2018-10-11 16:00:00+00:00,2018-10-14 04:00:00+00:00,6294.03,6363.24,0.001,0.001,3600,0.00897616213574853,76.67532239,bounce4h:exit,6105.21,-0.03,6105.21,-0.03,6205.0,6416.0,False,bounce4h:enter,1.0,False,1539273600000,1539489600000,0.0,6
BTC/USDT,8610.24784,8610.24784,1.35712,2018-10-30 00:00:00+00:00,2018-11-01 08:00:00+00:00,6344.5,6388.99,0.001,0.001,3360,0.005000360188179032,43.09739485,bounce4h:exit,6154.17,-0.03,6154.17,-0.03,6245.02,6428.0,False,bounce4h:enter,1.0,False,1540857600000,1541059200000,0.0,3
BTC/USDT,8653.31328,8653.31328,1.4624,2018-11-15 00:00:00+00:00,2018-11-15 00:00:00+00:00,5917.2,5739.69,0.001,0.001,0,-0.03193704997137913,-276.63765994,stop_loss,5739.69,-0.03,5739.69,-0.03,5667.52,5939.54,False,bounce4h:enter,1.0,False,1542240000000,1542240000000,0.0,3
BTC/USDT,8376.6994668,8376.6994668,1.45341,2018-11-15 08:00:00+00:00,2018-11-15 08:00:00+00:00,5763.48,5590.58,0.001,0.001,0,-0.03193730003519197,-267.79669334,stop_loss,5590.58,-0.03,5590.58,-0.03,5540.0,5787.35,False,bounce4h:enter,1.0,False,1542268800000,1542268800000,0.0,3
