pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
AVAX/USDT,6999.9539,6999.9539,643.97,2023-01-02 00:00:00+00:00,2023-01-04 00:00:00+00:00,10.87,11.98,0.001,0.001,2880,0.09991388556245961,700.0919855,roi,0.11,-0.99,0.11,-0.99,10.7,12.3,False,layer:auto,1.0,False,1672617600000,1672790400000,0.0,2
AVAX/USDT,7489.9968,7489.9968,619.52,2023-01-05 00:00:00+00:00,2023-01-11 00:00:00+00:00,12.09,13.33,0.001,0.001,8640,0.10036117728425421,752.4566016,roi,0.13,-0.99,0.13,-0.99,11.36,16.04,False,layer:auto,1.0,False,1672876800000,1673395200000,0.0,2
AVAX/USDT,8016.7542,8016.7542,505.47,2023-01-12 00:00:00+00:00,2023-01-14 00:00:00+00:00,15.86,17.48,0.001,0.001,2880,0.0999416724511302,802.0090302,roi,0.16,-0.99,0.16,-0.99,14.65,18.54,False,layer:auto,1.0,False,1673481600000,1673654400000,0.0,5
AVAX/USDT,8578.0924,8578.0924,506.68,2023-01-15 00:00:00+00:00,2023-01-24 00:00:00+00:00,16.93,18.66,0.001,0.001,12960,0.09998330081023524,858.5236588,roi,0.17,-0.99,0.17,-0.99,15.5,18.97,False,layer:auto,1.0,False,1673740800000,1674518400000,0.0,1
AVAX/USDT,9179.0174,9179.0174,540.26,2023-01-25 00:00:00+00:00,2023-01-26 00:00:00+00:00,16.99,18.73,0.001,0.001,1440,0.10021056048130797,920.7543128,roi,0.17,-0.99,0.17,-0.99,16.52,18.8,False,layer:auto,1.0,False,1674604800000,1674691200000,0.0,3
AVAX/USDT,9823.5936,9823.5936,543.04,2023-01-27 00:00:00+00:00,2023-01-27 00:00:00+00:00,18.09,19.94,0.001,0.001,0,0.10006411498948813,983.9721888,roi,0.19,-0.99,0.19,-0.99,17.45,21.67,False,layer:auto,1.0,False,1674777600000,1674777600000,0.0,4
AVAX/USDT,10512.359,10512.359,496.1,2023-01-28 00:00:00+00:00,2023-11-16 00:00:00+00:00,21.19,23.36,0.001,0.001,420480,0.10020418467799307,1054.435745,roi,0.22,-0.99,0.22,-0.99,8.61,24.07,False,layer:auto,1.0,False,1674864000000,1700092800000,0.0,3
AVAX/USDT,11250.5562,11250.5562,518.22,2023-11-17 00:00:00+00:00,2023-11-17 00:00:00+00:00,21.71,23.93,0.001,0.001,0,0.1000547126756247,1126.7968392,roi,0.22,-0.99,0.22,-0.99,20.0,24.69,False,layer:auto,1.0,False,1700179200000,1700179200000,0.0,4
AVAX/USDT,12039.1362,12039.1362,548.73,2023-11-18 00:00:00+00:00,2023-12-05 00:00:00+00:00,21.94,24.18,0.001,0.001,24480,0.09989463590192851,1203.8477724,roi,0.22,-0.99,0.22,-0.99,18.9,24.83,False,layer:auto,1.0,False,1700265600000,1701734400000,0.0,1
AVAX/USDT,12881.7822,12881.7822,524.93,2023-12-06 00:00:00+00:00,2023-12-06 00:00:00+00:00,24.54,27.05,0.001,0.001,0,0.1000796269744925,1290.4931613,roi,0.25,-0.99,0.25,-0.99,24.45,27.68,False,layer:auto,1.0,False,1701820800000,1701820800000,0.0,2
AVAX/USDT,13785.13,13785.13,526.15,2023-12-07 00:00:00+00:00,2023-12-08 00:00:00+00:00,26.2,28.88,0.001,0.001,1440,0.10008769856098101,1381.101658,roi,0.27,-0.99,0.27,-0.99,25.71,30.8,False,layer:auto,1.0,False,1701907200000,1701993600000,0.0,4
AVAX/USDT,14752.1372,14752.1372,484.63,2023-12-09 00:00:00+00:00,2023-12-09 00:00:00+00:00,30.44,33.55,0.001,0.001,0,0.09996606547197875,1476.1878263,roi,0.31,-0.99,0.31,-0.99,30.44,34.26,False,layer:auto,1.0,False,1702080000000,1702080000000,0.0,5
AVAX/USDT,15785.2388,15785.2388,494.68,2023-12-10 00:00:00+00:00,2023-12-10 00:00:00+00:00,31.91,35.17,0.001,0.001,0,0.09996020901693105,1579.4736656,roi,0.32,-0.99,0.32,-0.99,31.52,37.99,False,layer:auto,1.0,False,1702166400000,1702166400000,0.0,6
AVAX/USDT,16890.9006,16890.9006,454.79,2023-12-11 00:00:00+00:00,2023-12-12 00:00:00+00:00,37.14,40.94,0.001,0.001,1440,0.10011313403882062,1692.6919968,roi,0.38,-0.99,0.38,-0.99,31.6,42.89,False,layer:auto,1.0,False,1702252800000,1702339200000,0.0,1
AVAX/USDT,18075.8035,18075.8035,482.15,2023-12-13 00:00:00+00:00,2023-12-13 00:00:00+00:00,37.49,41.32,0.001,0.001,0,0.09995845712036695,1808.6362585,roi,0.38,-0.99,0.38,-0.99,34.02,41.47,False,layer:auto,1.0,False,1702425600000,1702425600000,0.0,2
AVAX/USDT,19341.876,19341.876,496.2,2023-12-14 00:00:00+00:00,2023-12-16 00:00:00+00:00,38.98,42.96,0.001,0.001,2880,0.09990163761328462,1934.217372,roi,0.39,-0.99,0.39,-0.99,36.51,45.33,False,layer:auto,1.0,False,1702512000000,1702684800000,0.0,5
AVAX/USDT,20695.6561,20695.6561,490.07,2023-12-17 00:00:00+00:00,2023-12-21 00:00:00+00:00,42.23,46.55,0.001,0.001,5760,0.10009455380045007,2073.5939854,roi,0.43,-0.99,0.43,-0.99,36.5,47.38,False,layer:auto,1.0,False,1702771200000,1703116800000,0.0,3
AVAX/USDT,22147.2048,22147.2048,481.88,2023-12-22 00:00:00+00:00,2024-01-01 00:00:00+00:00,45.96,38.57,0.001,0.001,14400,-0.16246873231207434,-3601.8265164,force_exit,0.46,-0.99,0.46,-0.99,37.51,49.96,False,layer:auto,1.0,False,1703203200000,1704067200000,0.0,0
