pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday,strategy,mode,pair_tag,run_folder
BTC/USDT,8245.69277036,15156.3624924,0.14944,2021-10-09 00:00:00+00:00,2021-12-04 00:00:00+00:00,55177.28,53601.05,0.001,0.001,80640,0.0609210766127051,924.26526249,mv2:exit,539.56,-0.99,551.78,-0.99,42000.3,69000.0,False,mv2:enter,1.0,False,1633737600000,1638576000000,0.0,5,BtcMacroV2Strategy,SMOKE2,BTC/USDT,20260606_105155__BtcMacroV2Strategy__SMOKE2__BTC_USDT
BTC/USDT,6846.77545974,12929.4534577,0.75347,2019-04-06 00:00:00+00:00,2019-09-27 00:00:00+00:00,9086.99,8063.49,0.001,0.001,250560,0.1667158309510248,2157.7001215200003,mv2:exit,50.05,-0.99,90.87,-0.99,4861.22,13970.0,False,mv2:enter,1.0,False,1554508800000,1569542400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,7777.5677131,9777.0503866,0.86941,2019-10-29 00:00:00+00:00,2019-11-27 00:00:00+00:00,8945.8,7154.75,0.001,0.001,41760,-0.1603486907084155,-1569.30496571,mv2:exit,92.05,-0.99,92.05,-0.99,6515.0,9550.0,False,mv2:enter,1.0,False,1572307200000,1574812800000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,6899.5949268,6899.5949268,0.78946,2020-01-17 00:00:00+00:00,2020-03-11 00:00:00+00:00,8739.64,7894.57,0.001,0.001,77760,-0.098498555905596,-680.27973676,mv2:exit,87.21,-0.99,87.4,-0.99,7590.0,10500.0,False,mv2:enter,1.0,False,1579219200000,1583884800000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,7278.9664716,7278.9664716,0.82779,2020-05-02 00:00:00+00:00,2020-09-04 00:00:00+00:00,8793.25,10138.29,0.001,0.001,180000,0.1506588372955674,1097.73726595,mv2:exit,88.26,-0.99,88.26,-0.99,8117.0,12468.0,False,mv2:enter,1.0,False,1588377600000,1599177600000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,8421.7992,8421.7992,0.70712,2020-10-21 00:00:00+00:00,2020-10-22 00:00:00+00:00,11910.0,12780.75,0.001,0.001,1440,0.0709667536493732,598.26541686,mv2:exit,119.11,-0.99,119.11,-0.99,11886.95,13217.68,False,mv2:enter,1.0,False,1603238400000,1603324800000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,8879.5053712,8879.5053712,0.68468,2020-10-23 00:00:00+00:00,2020-11-06 00:00:00+00:00,12968.84,15590.02,0.001,0.001,20160,0.1997118561797441,1775.11584214,mv2:exit,129.69,-0.99,129.69,-0.99,12720.08,15960.0,False,mv2:enter,1.0,False,1603411200000,1604620800000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,12780.59720411,15877.7940628,0.62473,2020-11-07 00:00:00+00:00,2021-01-12 00:00:00+00:00,20457.79,35410.37,0.001,0.001,95040,0.9008767549656856,14318.2395269,mv2:exit,155.8,-0.99,204.58,-0.99,14344.22,41950.0,False,mv2:enter,1.0,False,1604707200000,1610409600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,22645.0681905,22645.0681905,0.66507,2021-01-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,34049.15,30851.99,0.001,0.001,12960,-0.0957087721033458,-2169.49900238,mv2:exit,340.5,-0.99,340.5,-0.99,28850.0,40100.0,False,mv2:enter,1.0,False,1610496000000,1611273600000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,20921.6025,20921.6025,0.63495,2021-01-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,32950.0,33368.18,0.001,0.001,8640,0.0106679911894349,223.41466261,mv2:exit,329.51,-0.99,329.51,-0.99,29241.72,38531.9,False,mv2:enter,1.0,False,1611360000000,1611878400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,21274.1710299,21274.1710299,0.62091,2021-01-31 00:00:00+00:00,2021-02-09 00:00:00+00:00,34262.89,46374.86,0.001,0.001,12960,0.3507968223657421,7470.37450735,mv2:exit,342.63,-0.99,342.63,-0.99,32171.67,48142.19,False,mv2:enter,1.0,False,1612051200000,1612828800000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,27498.8599218,27498.8599218,0.61371,2021-02-11 00:00:00+00:00,2021-02-24 00:00:00+00:00,44807.58,48891.0,0.001,0.001,18720,0.0889522639767337,2448.53193267,mv2:exit,448.08,-0.99,448.08,-0.99,43994.02,58352.8,False,mv2:enter,1.0,False,1613001600000,1614124800000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,29593.1118212,29593.1118212,0.59572,2021-02-25 00:00:00+00:00,2021-04-19 00:00:00+00:00,49676.21,56150.01,0.001,0.001,76320,0.1280615443052013,3793.52934022,mv2:exit,496.77,-0.99,496.77,-0.99,43000.0,64854.0,False,mv2:enter,1.0,False,1614211200000,1618790400000,0.0,0,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,31724.2577626,31724.2577626,0.79274,2021-07-30 00:00:00+00:00,2021-09-08 00:00:00+00:00,40018.49,46868.57,0.001,0.001,57600,0.1688328695935815,5361.45357126,mv2:exit,400.19,-0.99,400.19,-0.99,37332.7,52920.0,False,mv2:enter,1.0,False,1627603200000,1631059200000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,17741.99253511,48165.4652971,0.33585,2021-09-09 00:00:00+00:00,2021-12-05 00:00:00+00:00,52827.13,49152.46,0.001,0.001,125280,0.1609970413631233,7762.251906120001,mv2:exit,460.49,-0.99,528.28,-0.99,39600.0,69000.0,False,mv2:enter,1.0,False,1631145600000,1638662400000,0.0,6,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,23843.7989346,23843.7989346,1.04614,2023-01-22 00:00:00+00:00,2023-03-14 00:00:00+00:00,22792.17,24112.27,0.001,0.001,73440,0.0558053683390605,1331.94259413,mv2:exit,227.84,-0.99,227.93,-0.99,19549.09,26386.87,False,mv2:enter,1.0,False,1674345600000,1678752000000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,28389.23299822,35068.6924508,1.10757,2023-03-16 00:00:00+00:00,2023-08-09 00:00:00+00:00,25632.0,29770.41,0.001,0.001,210240,0.1628744718119549,5717.50655482,mv2:exit,242.86,-0.99,256.33,-0.99,24123.0,31804.2,False,mv2:enter,1.0,False,1678924800000,1691539200000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,39181.467769,39181.467769,1.40279,2023-10-07 00:00:00+00:00,2023-10-17 00:00:00+00:00,27931.1,28500.77,0.001,0.001,14400,0.0183567924139572,719.96531638,mv2:exit,279.32,-0.99,279.32,-0.99,26538.66,30000.0,False,mv2:enter,1.0,False,1696636800000,1697500800000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,41695.8192,41695.8192,1.47231,2023-10-19 00:00:00+00:00,2023-10-24 00:00:00+00:00,28320.0,33069.99,0.001,0.001,7200,0.1653925174401126,6903.07268072,mv2:exit,283.21,-0.99,283.21,-0.99,28100.66,35280.0,False,mv2:enter,1.0,False,1697673600000,1698105600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,37895.4209103,44823.4600582,1.11711,2023-10-25 00:00:00+00:00,2023-11-10 00:00:00+00:00,33922.73,36701.1,0.001,0.001,23040,0.0717403397018776,3218.86590144,mv2:exit,339.23,-0.99,339.23,-0.99,33390.95,37972.24,False,mv2:enter,1.0,False,1698192000000,1699574400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,46175.9556541,46175.9556541,1.23814,2023-11-11 00:00:00+00:00,2024-02-29 00:00:00+00:00,37294.62,62432.11,0.001,0.001,158400,0.6706800464050454,31000.26137297,mv2:exit,373.02,-0.99,373.02,-0.99,34800.0,64000.0,False,mv2:enter,1.0,False,1699660800000,1709164800000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,75205.3649529,75205.3649529,1.2255,2024-03-01 00:00:00+00:00,2024-06-25 00:00:00+00:00,61367.09,60293.3,0.001,0.001,167040,-0.0194608064313849,-1465.020607,mv2:exit,611.31,-0.99,613.68,-0.99,56552.82,73777.0,False,mv2:enter,1.0,False,1709251200000,1719273600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,74878.07712,74878.07712,1.10264,2024-07-27 00:00:00+00:00,2024-08-06 00:00:00+00:00,67908.0,54018.82,0.001,0.001,14400,-0.2061187151776722,-15449.206824,mv2:exit,679.09,-0.99,679.09,-0.99,49000.0,70079.99,False,mv2:enter,1.0,False,1722038400000,1722902400000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,59805.5635915,59805.5635915,0.98165,2024-08-11 00:00:00+00:00,2024-08-30 00:00:00+00:00,60923.51,59359.0,0.001,0.001,27360,-0.0276265993308309,-1653.87656744,mv2:exit,609.24,-0.99,609.24,-0.99,56078.54,65000.0,False,mv2:enter,1.0,False,1723334400000,1724976000000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,64533.6976132,64533.6976132,0.98501,2024-09-29 00:00:00+00:00,2024-11-07 00:00:00+00:00,65515.78,75571.99,0.001,0.001,56160,0.1511882786113552,9766.49539322,mv2:exit,658.59,-0.99,658.59,-0.99,58946.0,76849.99,False,mv2:enter,1.0,False,1727568000000,1730937600000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,74830.0155905,74830.0155905,0.98645,2024-11-08 00:00:00+00:00,2024-12-06 00:00:00+00:00,75857.89,96945.63,0.001,0.001,40320,0.2754366412981759,20631.5390907,mv2:exit,758.58,-0.99,758.58,-0.99,75555.0,104088.0,False,mv2:enter,1.0,False,1731024000000,1733443200000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,92281.2225764,92281.2225764,0.92521,2024-12-07 00:00:00+00:00,2025-03-01 00:00:00+00:00,99740.84,84349.95,0.001,0.001,120960,-0.1559984993973962,-14410.12797672,mv2:exit,997.41,-0.99,997.41,-0.99,78258.52,109588.0,False,mv2:enter,1.0,False,1733529600000,1740787200000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,74346.4895199,86391.3982991,0.78407,2025-04-28 00:00:00+00:00,2025-10-11 00:00:00+00:00,94821.24,112774.49,0.001,0.001,239040,0.1952344893281631,16883.4471098,mv2:exit,937.5,-0.99,948.22,-0.99,92800.01,126199.63,False,mv2:enter,1.0,False,1745798400000,1760140800000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,46350.045604,71946.5211,0.41891,2025-10-12 00:00:00+00:00,2025-11-06 00:00:00+00:00,110644.4,103885.16,0.001,0.001,36000,-0.0430282609543069,-3098.82941833,mv2:exit,1106.45,-0.99,1106.45,-0.99,98944.36,116400.0,False,mv2:enter,1.0,False,1760227200000,1762387200000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105211__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,6846.77545974,12929.4534577,0.75347,2019-04-06 00:00:00+00:00,2019-09-27 00:00:00+00:00,9086.99,8063.49,0.001,0.001,250560,0.1667158309510248,2157.7001215200003,mv2:exit,50.05,-0.99,90.87,-0.99,4861.22,13970.0,False,mv2:enter,1.0,False,1554508800000,1569542400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,7777.5677131,9777.0503866,0.86941,2019-10-29 00:00:00+00:00,2019-11-27 00:00:00+00:00,8945.8,7154.75,0.001,0.001,41760,-0.1603486907084155,-1569.30496571,mv2:exit,92.05,-0.99,92.05,-0.99,6515.0,9550.0,False,mv2:enter,1.0,False,1572307200000,1574812800000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,6899.5949268,6899.5949268,0.78946,2020-01-17 00:00:00+00:00,2020-02-28 00:00:00+00:00,8739.64,8823.25,0.001,0.001,60480,0.0075498243234634,52.14282033,mv2:exit,87.21,-0.99,87.4,-0.99,8238.0,10500.0,False,mv2:enter,1.0,False,1579219200000,1582848000000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,7817.0267213,7817.0267213,0.88898,2020-05-02 00:00:00+00:00,2020-09-04 00:00:00+00:00,8793.25,10138.29,0.001,0.001,180000,0.1506586709067651,1178.88055913,mv2:exit,88.26,-0.99,88.26,-0.99,8117.0,12468.0,False,mv2:enter,1.0,False,1588377600000,1599177600000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,9044.3349,9044.3349,0.75939,2020-10-21 00:00:00+00:00,2020-10-22 00:00:00+00:00,11910.0,12780.75,0.001,0.001,1440,0.0709667536496494,642.48893386,mv2:exit,119.11,-0.99,119.11,-0.99,11886.95,13217.68,False,mv2:enter,1.0,False,1603238400000,1603324800000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,9535.988052,9535.988052,0.7353,2020-10-23 00:00:00+00:00,2020-10-30 00:00:00+00:00,12968.84,13455.69,0.001,0.001,10080,0.0354669734913952,338.55084809,mv2:exit,129.69,-0.99,129.69,-0.99,12720.08,13859.48,False,mv2:enter,1.0,False,1603411200000,1604016000000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,9052.6093209,9052.6093209,0.64553,2020-11-04 00:00:00+00:00,2020-11-06 00:00:00+00:00,14023.53,15590.02,0.001,0.001,2880,0.1094832120652524,992.09985477,mv2:exit,140.24,-0.99,140.24,-0.99,13525.0,15960.0,False,mv2:enter,1.0,False,1604448000000,1604620800000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,13175.33946576,16368.2052136,0.64403,2020-11-07 00:00:00+00:00,2021-01-12 00:00:00+00:00,20457.65,35410.37,0.001,0.001,95040,0.9008871268049656,14760.6512712,mv2:exit,155.8,-0.99,204.58,-0.99,14344.22,41950.0,False,mv2:enter,1.0,False,1604707200000,1610409600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,23344.778223,23344.778223,0.68562,2021-01-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,34049.15,30851.99,0.001,0.001,12960,-0.0957087721034739,-2236.53435881,mv2:exit,340.5,-0.99,340.5,-0.99,28850.0,40100.0,False,mv2:enter,1.0,False,1610496000000,1611273600000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,21567.752,21567.752,0.65456,2021-01-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,32950.0,33368.18,0.001,0.001,8640,0.0106679911894242,230.3146729,mv2:exit,329.51,-0.99,329.51,-0.99,29241.72,38531.9,False,mv2:enter,1.0,False,1611360000000,1611878400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,21931.675889,21931.675889,0.6401,2021-01-31 00:00:00+00:00,2021-02-09 00:00:00+00:00,34262.89,46374.86,0.001,0.001,12960,0.3507968223653969,7701.25577322,mv2:exit,342.63,-0.99,342.63,-0.99,32171.67,48142.19,False,mv2:enter,1.0,False,1612051200000,1612828800000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,28348.8597144,28348.8597144,0.63268,2021-02-11 00:00:00+00:00,2021-02-24 00:00:00+00:00,44807.58,48891.0,0.001,0.001,18720,0.0889522639768233,2524.21694801,mv2:exit,448.08,-0.99,448.08,-0.99,43994.02,58352.8,False,mv2:enter,1.0,False,1613001600000,1614124800000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,30507.1540852,30507.1540852,0.61412,2021-02-25 00:00:00+00:00,2021-04-19 00:00:00+00:00,49676.21,56150.01,0.001,0.001,76320,0.1280615443051374,3910.70005777,mv2:exit,496.77,-0.99,496.77,-0.99,43000.0,64854.0,False,mv2:enter,1.0,False,1614211200000,1618790400000,0.0,0,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,32704.3105827,32704.3105827,0.81723,2021-07-30 00:00:00+00:00,2021-09-08 00:00:00+00:00,40018.49,46868.57,0.001,0.001,57600,0.1688328695935591,5527.08416636,mv2:exit,400.19,-0.99,400.19,-0.99,37332.7,52920.0,False,mv2:enter,1.0,False,1627603200000,1631059200000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,35942.5478874,35942.5478874,0.78054,2021-09-09 00:00:00+00:00,2021-09-29 00:00:00+00:00,46048.31,41025.01,0.001,0.001,28800,-0.1108676529484897,-3988.85079119,mv2:exit,460.49,-0.99,460.49,-0.99,39600.0,48843.2,False,mv2:enter,1.0,False,1631145600000,1632873600000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,16044.939644,40642.3568213,0.28403,2021-10-09 00:00:00+00:00,2021-12-04 00:00:00+00:00,56490.3,53601.05,0.001,0.001,80640,0.0632825931126174,2574.52568359,mv2:exit,539.56,-0.99,564.91,-0.99,42000.3,69000.0,False,mv2:enter,1.0,False,1633737600000,1638576000000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,20311.0129934,20311.0129934,0.89114,2023-01-22 00:00:00+00:00,2023-03-14 00:00:00+00:00,22792.17,24112.27,0.001,0.001,73440,0.0558053608689337,1134.59687312,mv2:exit,227.84,-0.99,227.93,-0.99,19549.09,26386.87,False,mv2:enter,1.0,False,1674345600000,1678752000000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,24182.75700716,29872.5519109,0.94346,2023-03-16 00:00:00+00:00,2023-08-09 00:00:00+00:00,25631.99,29770.41,0.001,0.001,210240,0.1628745890624072,4870.34509635,mv2:exit,242.86,-0.99,256.32,-0.99,24123.0,31804.2,False,mv2:enter,1.0,False,1678924800000,1691539200000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,33375.988634,33375.988634,1.19494,2023-10-07 00:00:00+00:00,2023-10-17 00:00:00+00:00,27931.1,28500.77,0.001,0.001,14400,0.0183567924139602,613.28877106,mv2:exit,279.32,-0.99,279.32,-0.99,26538.66,30000.0,False,mv2:enter,1.0,False,1696636800000,1697500800000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,35517.8112,35517.8112,1.25416,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,28320.0,28713.71,0.001,0.001,1440,0.0118764106657068,422.24593587,mv2:exit,283.21,-0.99,283.21,-0.99,28100.66,30207.55,False,mv2:enter,1.0,False,1697673600000,1697760000000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,29205.7743935,34544.8728682,0.86095,2023-10-25 00:00:00+00:00,2023-11-10 00:00:00+00:00,33922.73,36701.1,0.001,0.001,23040,0.0717407196207279,2480.75231281,mv2:exit,339.23,-0.99,339.23,-0.99,33390.95,37972.24,False,mv2:enter,1.0,False,1698192000000,1699574400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,35587.2681092,35587.2681092,0.95422,2023-11-11 00:00:00+00:00,2024-02-29 00:00:00+00:00,37294.62,62432.11,0.001,0.001,158400,0.6706800565489837,23891.53865889,mv2:exit,373.02,-0.99,373.02,-0.99,34800.0,64000.0,False,mv2:enter,1.0,False,1699660800000,1709164800000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,57959.3714906,57959.3714906,0.94447,2024-03-01 00:00:00+00:00,2024-06-25 00:00:00+00:00,61367.09,60293.3,0.001,0.001,167040,-0.0194607888257359,-1129.06302414,mv2:exit,611.31,-0.99,613.68,-0.99,56552.82,73777.0,False,mv2:enter,1.0,False,1709251200000,1719273600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,57707.53932,57707.53932,0.84979,2024-07-27 00:00:00+00:00,2024-08-06 00:00:00+00:00,67908.0,54018.82,0.001,0.001,14400,-0.2061187151777743,-11906.49846457,mv2:exit,679.09,-0.99,679.09,-0.99,49000.0,70079.99,False,mv2:enter,1.0,False,1722038400000,1722902400000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,46091.0722554,46091.0722554,0.75654,2024-08-11 00:00:00+00:00,2024-08-30 00:00:00+00:00,60923.51,59359.0,0.001,0.001,27360,-0.0276265993309557,-1274.61292552,mv2:exit,609.24,-0.99,609.24,-0.99,56078.54,65000.0,False,mv2:enter,1.0,False,1723334400000,1724976000000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,49735.0046972,49735.0046972,0.75913,2024-09-29 00:00:00+00:00,2024-11-07 00:00:00+00:00,65515.79,75571.99,0.001,0.001,56160,0.1511880175953429,7526.85610203,mv2:exit,658.59,-0.99,658.59,-0.99,58946.0,76849.99,False,mv2:enter,1.0,False,1727568000000,1730937600000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,57670.9608725,57670.9608725,0.76025,2024-11-08 00:00:00+00:00,2024-12-06 00:00:00+00:00,75857.89,96945.63,0.001,0.001,40320,0.2754366412981225,15900.58045892,mv2:exit,758.58,-0.99,758.58,-0.99,75555.0,104088.0,False,mv2:enter,1.0,False,1731024000000,1733443200000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,71120.205962,71120.205962,0.71305,2024-12-07 00:00:00+00:00,2025-03-01 00:00:00+00:00,99740.84,84349.95,0.001,0.001,120960,-0.1559984993973588,-11105.74005231,mv2:exit,997.41,-0.99,997.41,-0.99,78258.52,109588.0,False,mv2:enter,1.0,False,1733529600000,1740787200000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,57297.5708958,66579.6880987,0.60427,2025-04-28 00:00:00+00:00,2025-10-11 00:00:00+00:00,94821.14,112774.49,0.001,0.001,239040,0.1952350256303078,13011.68579952,mv2:exit,937.5,-0.99,948.22,-0.99,92800.01,126199.63,False,mv2:enter,1.0,False,1745798400000,1760140800000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,35721.54454,55448.334616,0.32285,2025-10-12 00:00:00+00:00,2025-11-06 00:00:00+00:00,110644.4,103885.16,0.001,0.001,36000,-0.0430283736136492,-2388.23750977,mv2:exit,1106.45,-0.99,1106.45,-0.99,98944.36,116400.0,False,mv2:enter,1.0,False,1760227200000,1762387200000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105217__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,5029.73205474,11112.4100527,0.58527,2019-04-06 00:00:00+00:00,2019-08-06 00:00:00+00:00,8593.87,11830.0,0.001,0.001,175680,0.4336628733832084,4823.85871334,mv2:exit,50.05,-0.99,85.94,-0.99,4861.22,13970.0,False,mv2:enter,1.0,False,1554508800000,1565049600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105223__BtcMacroV2Strategy__SWEEP__BTC_USDT
