pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
BTC/USDT,5362.0248331,6704.5553035,0.7753,2019-04-06 00:00:00+00:00,2019-09-27 00:00:00+00:00,6916.06,8063.49,0.001,0.001,250560,0.31062477809668104,2084.6836043900003,calv2:exit,50.05,-0.99,69.17,-0.99,4861.22,13970.0,False,calv2:enter,1.0,False,1554508800000,1569542400000,0.0,4
BTC/USDT,8059.6925535,8059.6925535,0.87563,2019-10-29 00:00:00+00:00,2019-11-27 00:00:00+00:00,9204.45,7154.75,0.001,0.001,41760,-0.22423884151684984,-1809.1034173,calv2:exit,92.05,-0.99,92.05,-0.99,6515.0,9550.0,False,calv2:enter,1.0,False,1572307200000,1574812800000,0.0,2
