pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
BTC/USDT,9999.880719,9999.880719,0.3359,2023-08-09 00:00:00+00:00,2023-08-17 00:00:00+00:00,29770.41,28730.51,0.001,0.001,11520,-0.03685886813079043,-368.95286903,bouncev2:exit,27984.19,-0.06,27984.19,-0.06,25166.0,30160.0,False,bouncev2:enter,1.0,False,1691539200000,1692230400000,0.0,3
BTC/USDT,9630.8591,9630.8591,0.36682,2023-09-08 00:00:00+00:00,2023-09-20 00:00:00+00:00,26255.0,27210.25,0.001,0.001,17280,0.03431284959617152,330.792682,bouncev2:exit,24679.7,-0.06,24679.7,-0.06,24901.0,27483.57,False,bouncev2:enter,1.0,False,1694131200000,1695168000000,0.0,2
