pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
BTC/USDT,4354.6682482,4354.6682482,0.20545,2023-01-16 00:00:00+00:00,2023-03-14 00:00:00+00:00,21195.76,24112.27,0.001,0.001,82080,0.13532598944459115,589.88908918,sentiment_shield:exit,208.73,-0.99,211.96,-0.99,19549.09,26386.87,False,sentiment_shield,1.0,False,1673827200000,1678752000000,0.0,1
BTC/USDT,5742.75934717,8557.777428,0.21748,2023-03-16 00:00:00+00:00,2023-08-09 00:00:00+00:00,26405.92,29770.41,0.001,0.001,210240,0.1307879408933336,1120.37334252,sentiment_shield:exit,242.86,-0.99,264.06,-0.99,24123.0,31804.2,False,sentiment_shield,1.0,False,1678924800000,1691539200000,0.0,2
BTC/USDT,7693.621495,7693.621495,0.27545,2023-10-07 00:00:00+00:00,2023-10-17 00:00:00+00:00,27931.1,28500.77,0.001,0.001,14400,0.01835679241422088,141.37144291,sentiment_shield:exit,279.32,-0.99,279.32,-0.99,26538.66,30000.0,False,sentiment_shield,1.0,False,1696636800000,1697500800000,0.0,1
BTC/USDT,8187.312,8187.312,0.2891,2023-10-19 00:00:00+00:00,2023-10-24 00:00:00+00:00,28320.0,33069.99,0.001,0.001,7200,0.16539251744006492,1355.47426289,sentiment_shield:exit,283.21,-0.99,283.21,-0.99,28100.66,35280.0,False,sentiment_shield,1.0,False,1697673600000,1698105600000,0.0,1
BTC/USDT,9475.9753982,9475.9753982,0.27934,2023-10-25 00:00:00+00:00,2023-11-10 00:00:00+00:00,33922.73,36701.1,0.001,0.001,23040,0.07974125693536448,756.38181513,sentiment_shield:exit,339.23,-0.99,339.23,-0.99,33390.95,37972.24,False,sentiment_shield,1.0,False,1698192000000,1699574400000,0.0,4
BTC/USDT,9896.9638958,9896.9638958,0.26536,2023-11-11 00:00:00+00:00,2024-01-01 00:00:00+00:00,37296.37,42283.58,0.001,0.001,73440,0.13145330057254767,1302.28955832,force_exit,373.02,-0.99,373.02,-0.99,34800.0,44700.0,False,sentiment_shield,1.0,False,1699660800000,1704067200000,0.0,0
