pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
BTC/USDT,6999.9405247,6999.9405247,0.97211,2020-01-02 00:00:00+00:00,2020-01-07 00:00:00+00:00,7200.77,7936.7,0.001,0.001,7200,0.09999936917082541,700.68962634,roi,72.01,-0.99,72.01,-0.99,6871.04,8207.68,False,layer:auto,1.0,False,1577923200000,1578355200000,0.0,1
BTC/USDT,7490.4178176,7490.4178176,0.91953,2020-01-08 00:00:00+00:00,2020-01-17 00:00:00+00:00,8145.92,8978.45,0.001,0.001,12960,0.09999988202152757,749.78993895,roi,81.46,-0.99,81.46,-0.99,7672.0,9041.65,False,layer:auto,1.0,False,1578441600000,1579219200000,0.0,4
BTC/USDT,8015.2580475,8015.2580475,0.89925,2020-01-18 00:00:00+00:00,2020-02-06 00:00:00+00:00,8913.27,9824.23,0.001,0.001,27360,0.10000046771125788,802.33108313,roi,89.14,-0.99,89.14,-0.99,8238.0,9862.57,False,layer:auto,1.0,False,1579305600000,1580947200000,0.0,3
BTC/USDT,8576.8844,8576.8844,0.8777,2020-02-07 00:00:00+00:00,2020-07-27 00:00:00+00:00,9772.0,10770.72,0.001,0.001,246240,0.10000000817894317,858.54619866,roi,97.73,-0.99,97.73,-0.99,3782.13,11394.86,False,layer:auto,1.0,False,1581033600000,1595808000000,0.0,0
BTC/USDT,9177.9194164,9177.9194164,0.83209,2020-07-28 00:00:00+00:00,2020-08-17 00:00:00+00:00,11029.96,12157.25,0.001,0.001,28800,0.10000034362848728,918.71289053,roi,110.3,-0.99,110.3,-0.99,10518.5,12468.0,False,layer:auto,1.0,False,1595894400000,1597622400000,0.0,0
BTC/USDT,9820.990032,9820.990032,0.79968,2020-08-18 00:00:00+00:00,2020-10-27 00:00:00+00:00,12281.15,13536.31,0.001,0.001,100800,0.09999995322733812,983.08064239,roi,122.82,-0.99,122.82,-0.99,9825.0,13789.29,False,layer:auto,1.0,False,1597708800000,1603756800000,0.0,1
BTC/USDT,10509.1157888,10509.1157888,0.77068,2020-10-28 00:00:00+00:00,2020-11-05 00:00:00+00:00,13636.16,15029.81,0.001,0.001,11520,0.1000003233747544,1051.96589224,roi,136.37,-0.99,136.37,-0.99,12888.0,15750.0,False,layer:auto,1.0,False,1603843200000,1604534400000,0.0,3
BTC/USDT,11245.5491266,11245.5491266,0.72133,2020-11-06 00:00:00+00:00,2020-11-17 00:00:00+00:00,15590.02,17183.35,0.001,0.001,15840,0.09999971984452494,1125.67631392,roi,155.91,-0.99,155.91,-0.99,14344.22,17858.82,False,layer:auto,1.0,False,1604620800000,1605571200000,0.0,1
BTC/USDT,12033.4547196,12033.4547196,0.68142,2020-11-18 00:00:00+00:00,2020-11-25 00:00:00+00:00,17659.38,19464.21,0.001,0.001,10080,0.10000013984223932,1204.5505019,roi,176.6,-0.99,176.6,-0.99,17214.45,19484.21,False,layer:auto,1.0,False,1605657600000,1606262400000,0.0,2
BTC/USDT,12876.683157,12876.683157,0.6879,2020-11-26 00:00:00+00:00,2020-12-16 00:00:00+00:00,18718.83,20631.94,0.001,0.001,28800,0.10000023199429127,1288.95897432,roi,187.19,-0.99,187.19,-0.99,16188.0,21560.0,False,layer:auto,1.0,False,1606348800000,1608076800000,0.0,2
BTC/USDT,13778.9055264,13778.9055264,0.64582,2020-12-17 00:00:00+00:00,2020-12-17 00:00:00+00:00,21335.52,23516.06,0.001,0.001,0,0.10000013428911311,1379.2702954,roi,213.36,-0.99,213.36,-0.99,21230.0,23800.0,False,layer:auto,1.0,False,1608163200000,1608163200000,0.0,3
BTC/USDT,14744.284734,14744.284734,0.64676,2020-12-18 00:00:00+00:00,2020-12-26 00:00:00+00:00,22797.15,25127.07,0.001,0.001,11520,0.10000004666950646,1475.90359067,roi,227.98,-0.99,227.98,-0.99,21815.0,26867.03,False,layer:auto,1.0,False,1608249600000,1608940800000,0.0,5
BTC/USDT,15777.614502,15777.614502,0.59553,2020-12-27 00:00:00+00:00,2020-12-31 00:00:00+00:00,26493.4,29201.08,0.001,0.001,5760,0.09999985595746733,1579.33693673,roi,264.94,-0.99,264.94,-0.99,25700.0,29300.0,False,layer:auto,1.0,False,1609027200000,1609372800000,0.0,3
