pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
BTC/USDT,8499.5376342,8499.5376342,0.18058,2022-03-31 00:00:00+00:00,2022-04-29 00:00:00+00:00,47067.99,39742.06,0.001,0.001,41760,-0.15733271625345055,-1338.59259823,shield:bear_rs_aggr,470.68,-0.99,470.68,-0.99,37702.26,47600.0,False,shield:bull_rs_aggr,1.0,False,1648684800000,1651190400000,0.0,4
