pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday
BTC/USDT,9999.6014698,9999.6014698,0.23123,2022-01-06 08:00:00+00:00,2022-01-07 00:00:00+00:00,43245.26,41947.91,0.001,0.001,960,-0.031937881931936495,-319.6854572,stop_loss,41947.91,-0.03,41947.91,-0.03,41577.77,43581.3,False,bounce4h:enter,1.0,False,1641456000000,1641513600000,0.0,4
BTC/USDT,9679.9749154,9679.9749154,0.24734,2022-01-21 08:00:00+00:00,2022-01-21 12:00:00+00:00,39136.31,37962.23,0.001,0.001,240,-0.031937824781489904,-309.46650008,stop_loss,37962.23,-0.03,37962.23,-0.03,37710.0,39320.0,False,bounce4h:enter,1.0,False,1642752000000,1642766400000,0.0,4
BTC/USDT,9370.5468516,9370.5468516,0.23028,2022-02-18 04:00:00+00:00,2022-02-18 16:00:00+00:00,40691.97,39471.22,0.001,0.001,720,-0.03193783875319121,-299.57428939,stop_loss,39471.22,-0.03,39471.22,-0.03,39450.0,40959.88,False,bounce4h:enter,1.0,False,1645156800000,1645200000000,0.0,4
BTC/USDT,9070.8969845,9070.8969845,0.22555,2022-02-18 20:00:00+00:00,2022-02-20 04:00:00+00:00,40216.79,39010.29,0.001,0.001,1920,-0.031937970120064794,-289.99574289,stop_loss,39010.29,-0.03,39010.29,-0.03,38581.1,40444.32,False,bounce4h:enter,1.0,False,1645214400000,1645329600000,0.0,6
BTC/USDT,8781.0602418,8781.0602418,0.22869,2022-02-20 20:00:00+00:00,2022-02-21 12:00:00+00:00,38397.22,37245.31,0.001,0.001,960,-0.03193789039453866,-280.72898809,stop_loss,37245.31,-0.03,37245.31,-0.03,37213.63,39494.35,False,bounce4h:enter,1.0,False,1645387200000,1645444800000,0.0,0
BTC/USDT,8500.5023305,8500.5023305,0.23117,2022-02-22 08:00:00+00:00,2022-02-23 08:00:00+00:00,36771.65,38151.16,0.001,0.001,1440,0.03544262784193711,301.58142071,bounce4h:exit,35668.51,-0.03,35668.51,-0.03,36756.53,39125.47,False,bounce4h:enter,1.0,False,1645516800000,1645603200000,0.0,2
BTC/USDT,8801.8790904,8801.8790904,0.24926,2022-02-24 08:00:00+00:00,2022-02-24 16:00:00+00:00,35312.04,37151.87,0.001,0.001,480,0.04999995722413269,440.53367159,roi,34252.68,-0.03,34252.68,-0.03,34818.09,37366.36,False,bounce4h:enter,1.0,False,1645689600000,1645718400000,0.0,3
BTC/USDT,9242.406796,9242.406796,0.2362,2022-03-05 12:00:00+00:00,2022-03-07 00:00:00+00:00,39129.58,37955.7,0.001,0.001,2160,-0.0319378732011047,-295.47799914,stop_loss,37955.7,-0.03,37955.7,-0.03,37578.03,39693.87,False,bounce4h:enter,1.0,False,1646481600000,1646611200000,0.0,0
BTC/USDT,8947.066164,8947.066164,0.2361,2022-03-07 08:00:00+00:00,2022-03-08 12:00:00+00:00,37895.24,38983.05,0.001,0.001,1680,0.026650359997919443,238.68097673,bounce4h:exit,36758.39,-0.03,36758.39,-0.03,37155.0,39547.57,False,bounce4h:enter,1.0,False,1646640000000,1646740800000,0.0,1
BTC/USDT,9185.6964668,9185.6964668,0.21217,2022-04-07 04:00:00+00:00,2022-04-10 20:00:00+00:00,43294.04,43235.77,0.001,0.001,5280,-0.0033412256018607728,-30.72217569,bounce4h:exit,41995.22,-0.03,41995.22,-0.03,41868.0,43970.62,False,bounce4h:enter,1.0,False,1649304000000,1649620800000,0.0,6
